run,tow_speed_nom,TSR_nom,num_revs,water_dens,Re_c,lead_lag,flapwise,thrust,torque,mean_tow_speed,std_tow_speed,mean_TSR,std_TSR_per_rev,mean_CP,std_CP_per_rev,mean_CT,std_CT_per_rev,mean_CQ,std_CQ_per_rev,mean_CMx,std_CMx_per_rev,mean_CMy,std_CMy_per_rev,std_omega_per_rev,TSR_p,CP_p,CT_p,U_inf_p,Re_c_p,sys_unc_CP,unc_CP,exp_unc_CP,sys_unc_CT,unc_CT,exp_unc_CT,sys_unc_CQ,unc_CQ,exp_unc_CQ,sys_unc_CMx,unc_CMx,exp_unc_CMx,sys_unc_CMy,unc_CMy,exp_unc_CMy,DOF_TSR,DOF_CP,DOF_CT,DOF_CQ,DOF_CMx,DOF_CMy
93,2,3.7,15,996.724721971847,398917.047073804,28.5911476229738,106.481606755769,1111.29074079872,90.7771224940498,2.00002067284252,0.000210985967713605,3.69995333943732,0.000422281640621132,0.429039577867551,0.00343662440667756,0.709776134221796,0.00346409773764331,0.115957861184595,0.00093132705699412,0.0365216681112107,0.000269941804152162,0.136018782458813,0.00073419499919565,6.66245055721428e-05,3.59201166653271,0.392574269123115,0.668966507869531,2.06012225304668,400487.39462729,0.00218081744559203,0.00236633975260198,0.00426058429902836,0.00145971214037492,0.00172855444549323,0.00416771743152303,0.000589414707199514,0.00112992689602935,0.00203416672111693,5.82337232064095e-05,9.27149660008799e-05,0.000159273071821898,0.00054799653331553,0.000582068055925778,0.00105553732952505,14.6454207220612,10.7005056141352,14.0066948340397,10.7151253960429,21.787917178313,9.94783781890469
94,1.9,3.7,17,996.722752803843,379043.506052493,25.7786665765836,96.3587302316848,1003.52327513392,81.9918626789701,1.9000348003815,0.000234253585890329,3.69993891644499,0.000641734237699814,0.429395158445065,0.0042916885503611,0.710198442786953,0.00442418972146331,0.116054282894971,0.00116186593700191,0.0364902317893357,0.000403930010986776,0.136386426403401,0.000754445329402273,9.94026813220108e-05,3.59380350888819,0.393492506128741,0.670037738381511,1.95614832117134,380512.90722567,0.00241635455461607,0.00264384781085259,0.00474591972445341,0.00161738649620938,0.00195940807294652,0.00463224805914604,0.000653081925671016,0.00136411848300417,0.00244849583041588,6.45239673104662e-05,0.000119836589647857,0.000205061361648967,0.000607189840987296,0.00063580951368261,0.00115882859689903,16.402303999969,11.054122447265,15.1268193260234,11.0643836274007,23.8980753929674,9.47992687030532
95,1.6,7,40,996.725679939548,574869.174758165,6.98116274697425,80.7944023222865,720.492122759823,18.4229777212422,1.5999517661164,0.000186090926903897,7.00023699008151,0.00143963471532683,0.257436937192366,0.00412683611277005,0.719094528929785,0.00424458292510255,0.0367758549798354,0.000590183790361321,0.0139372957567312,0.000266566714606701,0.161272925524202,0.000764287451853349,7.9753557468414e-05,6.80446354862661,0.236436382632917,0.679435574195405,1.64598450053786,575540.021504771,0.00644742781346193,0.00648120451626394,0.0120206985113316,0.00228098038847469,0.0023800908945146,0.011819317856779,0.000921033747367554,0.0010979759892288,0.00203640592521492,9.09970667413729e-05,0.000100511001235104,0.000179535643579566,0.000856313023612061,0.000865014348346475,0.00160052466066939,39.7651916497475,8.16454186114531,9.4305756581784,8.16490820645197,11.6903823498576,8.32114189349543
96,1.8,5,26,996.722898451311,470836.002521349,17.3715589201431,97.261588264438,955.697204904698,53.0090405570258,1.7999554323223,0.000223970825645232,5.00015128218635,0.00100401585417106,0.418010162522392,0.00612821823786486,0.753634579970746,0.00598365715687299,0.0836001569167553,0.00122823270306042,0.0273958428371111,0.000419702068994364,0.153397787951686,0.0010817371715789,8.13133520334228e-05,4.844052449368,0.380070286174081,0.70731391582107,1.85795871470774,471997.640779582,0.00363871362748419,0.00383958841722341,0.00697329508759105,0.00180224308825135,0.00216338768323889,0.00672123179908483,0.000727724684860213,0.00144861347941212,0.00263068878787444,7.18984711958252e-05,0.000110523224839882,0.00018811681616393,0.000676587673485158,0.000710335900998292,0.00129262724998389,25.4639246997046,9.80337352803534,15.3391792677935,9.8113085111186,27.5615858959783,9.62061798358047
97,2,2.3,8,996.724375776017,272273.843935176,30.5061375600355,67.8642532124596,796.653440852422,100.468883822817,2.0000657101344,0.000240237831390715,2.2999438239901,0.000191877632548553,0.295168381556853,0.000903775518435397,0.508814908233532,0.00101416727018396,0.128337257380743,0.000394428631109623,0.0389682050665638,0.000131858798747787,0.086686554456663,0.00038297426815069,9.55393822488547e-05,2.25905731269497,0.279704784966546,0.490885121397927,2.03626475156149,273654.681193254,0.00135555185574751,0.00139792989927858,0.00256643171266637,0.00145964481175486,0.00150913769547612,0.00256395291764836,0.000589388431563698,0.000724691325732621,0.00133033327585574,5.82311604801196e-05,7.66465162413707e-05,0.000134570664985409,0.000547971793863707,0.0005667678912869,0.00103936490700331,7.80236023549019,8.8823930047912,8.95735983673904,8.88893675980395,14.6591449510496,8.9685191823826
98,1.6,6.5,38,996.724204640747,535583.506501126,8.41249161756639,80.2139369751244,736.059846631639,23.9882098284983,1.59995727480569,0.000180236862823191,6.50019007875715,0.00138599573934997,0.311243685856511,0.00524032198051195,0.734624641146067,0.00522579852161794,0.0478824325052769,0.000808321054230458,0.0167936844320843,0.00026846233650761,0.160114337293784,0.00100364939277866,6.13459155268861e-05,6.31165576269734,0.284939261032972,0.692627909536073,1.64774930622686,536329.962695058,0.00598685245965131,0.0060485197257294,0.0111908337829448,0.00228096825111186,0.00243739542092474,0.0109283024136097,0.000921028788297818,0.00123261346479962,0.002280494260871,9.09965936640638e-05,0.000101134923030494,0.000180315647453719,0.000856308385974662,0.000872060034252192,0.00160739510412944,37.7214581929249,8.32511355554337,10.3201180663671,8.32685513148483,11.9489922993287,8.58644452360106
99,2,3.6,14,996.722731700409,389623.4883728,28.9448797528913,105.853230059892,1102.3773411374,92.8352182828236,2.00002195884774,0.000200543239751067,3.59998285784429,0.000404137656080018,0.426929182259677,0.00247002975343829,0.704101651086797,0.00270515875516282,0.118591263019551,0.000686788170818505,0.0369804846492421,0.000189973319949548,0.135216117337932,0.000456370540907307,6.06490733401509e-05,3.49633757993982,0.39110612533054,0.664142409619959,2.05931052209436,391213.495184931,0.00212187593412734,0.00222972392600496,0.0040598625817697,0.00145971310903957,0.00164124236666884,0.00397502207080354,0.000589415139244983,0.000924862757589028,0.00168392516016937,5.8233771728275e-05,7.85322572128781e-05,0.000136065534750979,0.000547996917877027,0.00056242484329623,0.00103367642966872,13.609051435737,9.56844475923608,11.9634133100334,9.57149707934017,18.283732110805,8.79897534933226
100,1.6,4.7,25,996.725243582018,395263.079975037,14.6598526438359,75.1938216073418,748.497806292893,45.1914663019564,1.59998385117368,0.000180172823359114,4.70004431971249,0.000778100543055774,0.423964414297076,0.00358237942012101,0.747012504593053,0.00386071501923708,0.0902040785163783,0.000764029423744321,0.0292637126795851,0.000277981463829267,0.150089945195844,0.000695360944296633,8.05178354292923e-05,4.5597116878363,0.387111162543982,0.703070265892436,1.64922598755559,396304.408489732,0.00432872057365552,0.00439005108941734,0.00810841754929202,0.00228089025599733,0.00241319436551187,0.00796534377073387,0.000920997355168094,0.00120677240131952,0.00222883773545753,9.09935991264243e-05,0.000107236058961851,0.000188489721244018,0.000856278975499998,0.000867963499041709,0.00160351212868135,24.8799095193545,8.44222505566423,9.8953555759849,8.44436567601526,14.4180789388312,8.42566826133293
101,1.7,2.6,13,996.722838571502,253628.444486757,22.89638331848,56.9835044341205,642.45133695971,75.120715908599,1.69993995454546,0.000311592191294815,2.60009236866958,0.000536513748410823,0.345391450472799,0.00134658180002995,0.568004324360123,0.00141644077751979,0.132836679964506,0.0005246369628123,0.0404878451631184,0.000219472169459699,0.100759873849846,0.000189998428447457,0.000107120405137521,2.54892528704737,0.325399267355265,0.54586883553766,1.73406451945487,254816.549100032,0.00212134626130242,0.0021566679946205,0.0039801615013745,0.00202054793236512,0.00206150575712777,0.00397400852575114,0.000815874922451845,0.000981749880088164,0.00181149529720476,8.06077771595801e-05,0.000102526174719217,0.000178855972078446,0.000758543054845674,0.000760523405045629,0.00141247771620673,12.3970899679426,8.49817126390618,8.60806392355777,8.51127036710412,16.2110297866206,8.07727848794613
102,1.9,2.3,10,996.720742183542,258755.043588761,27.5031605485014,61.2278639155188,717.821339131538,90.5549690584507,1.90003676994788,0.000339880425156875,2.29995240571898,0.000468443769502331,0.294781711193589,0.000818275588073134,0.507992389507958,0.00112190986016686,0.128169309957086,0.000357595593875942,0.038912089134742,0.000164300893564549,0.0866630256940066,0.000141771571796859,0.000158614324415842,2.25991679089246,0.279654193018287,0.490460916997111,1.93369692088106,260034.703629975,0.00150207386020674,0.00152663784076588,0.00281835661684212,0.00161738429659141,0.00166005586921462,0.0028068663092231,0.000653081951898357,0.000754054994358814,0.0013919786522163,6.45240032097525e-05,8.46331341326857e-05,0.000147860409172766,0.000607189554037402,0.000609025776626326,0.00113093074212821,9.23931377014274,8.47523911159026,8.77032858879038,8.48011452341095,15.8241020493918,8.08725086683695
103,2,3.2,12,996.722789224699,352515.8891925,31.0513767339132,97.8232238107524,1047.09018571284,100.321005032696,2.00000414662465,0.000202294050761071,3.19998414650725,0.00028825261933875,0.410079815119447,0.00231024516259998,0.668781165986921,0.0020992419060578,0.128151100822059,0.000723729507418629,0.0396700245302754,0.000236779328764598,0.124959491772432,0.000720405438617929,8.65066829306034e-05,3.11518848777388,0.378336202692256,0.633807011333151,2.05444440593739,354124.81534524,0.00188615650381575,0.00201066887642969,0.0036438323906652,0.00145973861052465,0.00159105515308372,0.00361823173606962,0.000589425654088683,0.000958552953796747,0.00173696347788049,5.82348499147878e-05,9.21307005002704e-05,0.000159306224577036,0.000548006586447572,0.000589484166082687,0.00106512054187727,11.8539241787687,10.0115556721839,10.762615171709,10.0214058326107,18.9999827730023,10.3145441779737
